indic_bt,nace_r2,unit,geotime,date,value
PROD,B-D,I2015_SCA,CY,2018-04-01,122
PROD,B-D,I2015_SCA,CY,2018-05-01,124
PROD,B-D,I2015_SCA,CY,2018-06-01,127
PROD,B-D,I2015_SCA,CY,2018-07-01,122
PROD,B-D,I2015_SCA,CY,2018-08-01,
PROD,B-D,I2015_SCA,CZ,2017-09-01,112
PROD,B-D,I2015_SCA,CZ,2017-10-01,109
PROD,B-D,I2015_SCA,CZ,2017-11-01,113
PROD,B-D,I2015_SCA,CZ,2017-12-01,113
PROD,B-D,I2015_SCA,CZ,2018-01-01,113
PROD,B-D,I2015_SCA,CZ,2018-02-01,111
PROD,B-D,I2015_SCA,CZ,2018-03-01,112
PROD,B-D,I2015_SCA,CZ,2018-04-01,110
PROD,B-D,I2015_SCA,CZ,2018-05-01,113
PROD,B-D,I2015_SCA,CZ,2018-06-01,115
PROD,B-D,I2015_SCA,CZ,2018-07-01,113
PROD,B-D,I2015_SCA,CZ,2018-08-01,114
PROD,B-D,I2015_SCA,DE,2017-09-01,105
PROD,B-D,I2015_SCA,DE,2017-10-01,104
PROD,B-D,I2015_SCA,DE,2017-11-01,107
PROD,B-D,I2015_SCA,DE,2017-12-01,107
PROD,B-D,I2015_SCA,DE,2018-01-01,106
PROD,B-D,I2015_SCA,DE,2018-02-01,105
PROD,B-D,I2015_SCA,DE,2018-03-01,106
PROD,B-D,I2015_SCA,DE,2018-04-01,105
PROD,B-D,I2015_SCA,DE,2018-05-01,107
PROD,B-D,I2015_SCA,DE,2018-06-01,107
PROD,B-D,I2015_SCA,DE,2018-07-01,105
PROD,B-D,I2015_SCA,DE,2018-08-01,105
PROD,B-D,I2015_SCA,DK,2017-09-01,103
PROD,B-D,I2015_SCA,DK,2017-10-01,104
PROD,B-D,I2015_SCA,DK,2017-11-01,106
PROD,B-D,I2015_SCA,DK,2017-12-01,107
PROD,B-D,I2015_SCA,DK,2018-01-01,107
PROD,B-D,I2015_SCA,DK,2018-02-01,106
PROD,B-D,I2015_SCA,DK,2018-03-01,107
PROD,B-D,I2015_SCA,DK,2018-04-01,107
PROD,B-D,I2015_SCA,DK,2018-05-01,105
PROD,B-D,I2015_SCA,DK,2018-06-01,105
PROD,B-D,I2015_SCA,DK,2018-07-01,108
PROD,B-D,I2015_SCA,DK,2018-08-01,104
PROD,B-D,I2015_SCA,EA19,2017-09-01,105
PROD,B-D,I2015_SCA,EA19,2017-10-01,105
PROD,B-D,I2015_SCA,EA19,2017-11-01,107
PROD,B-D,I2015_SCA,EA19,2017-12-01,107
PROD,B-D,I2015_SCA,EA19,2018-01-01,106
PROD,B-D,I2015_SCA,EA19,2018-02-01,105
PROD,B-D,I2015_SCA,EA19,2018-03-01,106
PROD,B-D,I2015_SCA,EA19,2018-04-01,105
PROD,B-D,I2015_SCA,EA19,2018-05-01,106
PROD,B-D,I2015_SCA,EA19,2018-06-01,106
PROD,B-D,I2015_SCA,EA19,2018-07-01,105
PROD,B-D,I2015_SCA,EA19,2018-08-01,106
PROD,B-D,I2015_SCA,EE,2017-09-01,110
PROD,B-D,I2015_SCA,EE,2017-10-01,112
PROD,B-D,I2015_SCA,EE,2017-11-01,112
PROD,B-D,I2015_SCA,EE,2017-12-01,113
PROD,B-D,I2015_SCA,EE,2018-01-01,116
PROD,B-D,I2015_SCA,EE,2018-02-01,114
PROD,B-D,I2015_SCA,EE,2018-03-01,117
PROD,B-D,I2015_SCA,EE,2018-04-01,115
PROD,B-D,I2015_SCA,EE,2018-05-01,115
PROD,B-D,I2015_SCA,EE,2018-06-01,114
PROD,B-D,I2015_SCA,EE,2018-07-01,113
PROD,B-D,I2015_SCA,EE,2018-08-01,114
PROD,B-D,I2015_SCA,EL,2017-09-01,106
PROD,B-D,I2015_SCA,EL,2017-10-01,107
PROD,B-D,I2015_SCA,EL,2017-11-01,107
PROD,B-D,I2015_SCA,EL,2017-12-01,109
PROD,B-D,I2015_SCA,EL,2018-01-01,109
PROD,B-D,I2015_SCA,EL,2018-02-01,107
PROD,B-D,I2015_SCA,EL,2018-03-01,110
PROD,B-D,I2015_SCA,EL,2018-04-01,106
PROD,B-D,I2015_SCA,EL,2018-05-01,107
PROD,B-D,I2015_SCA,EL,2018-06-01,107
PROD,B-D,I2015_SCA,EL,2018-07-01,108
PROD,B-D,I2015_SCA,EL,2018-08-01,110
PROD,B-D,I2015_SCA,ES,2017-09-01,105
PROD,B-D,I2015_SCA,ES,2017-10-01,106
PROD,B-D,I2015_SCA,ES,2017-11-01,107
PROD,B-D,I2015_SCA,ES,2017-12-01,108
PROD,B-D,I2015_SCA,ES,2018-01-01,105
PROD,B-D,I2015_SCA,ES,2018-02-01,106
PROD,B-D,I2015_SCA,ES,2018-03-01,107
PROD,B-D,I2015_SCA,ES,2018-04-01,105
PROD,B-D,I2015_SCA,ES,2018-05-01,106
PROD,B-D,I2015_SCA,ES,2018-06-01,105
PROD,B-D,I2015_SCA,ES,2018-07-01,105
PROD,B-D,I2015_SCA,ES,2018-08-01,106
PROD,B-D,I2015_SCA,EU28,2017-09-01,105
PROD,B-D,I2015_SCA,EU28,2017-10-01,106
PROD,B-D,I2015_SCA,EU28,2017-11-01,107
PROD,B-D,I2015_SCA,EU28,2017-12-01,107
PROD,B-D,I2015_SCA,EU28,2018-01-01,106
PROD,B-D,I2015_SCA,EU28,2018-02-01,106
PROD,B-D,I2015_SCA,EU28,2018-03-01,106
PROD,B-D,I2015_SCA,EU28,2018-04-01,105
PROD,B-D,I2015_SCA,EU28,2018-05-01,107
PROD,B-D,I2015_SCA,EU28,2018-06-01,106
PROD,B-D,I2015_SCA,EU28,2018-07-01,106
PROD,B-D,I2015_SCA,EU28,2018-08-01,106
PROD,B-D,I2015_SCA,FI,2017-09-01,108
PROD,B-D,I2015_SCA,FI,2017-10-01,108
PROD,B-D,I2015_SCA,FI,2017-11-01,110
PROD,B-D,I2015_SCA,FI,2017-12-01,112
PROD,B-D,I2015_SCA,FI,2018-01-01,111
PROD,B-D,I2015_SCA,FI,2018-02-01,109
PROD,B-D,I2015_SCA,FI,2018-03-01,112
PROD,B-D,I2015_SCA,FI,2018-04-01,110
PROD,B-D,I2015_SCA,FI,2018-05-01,110
PROD,B-D,I2015_SCA,FI,2018-06-01,112
PROD,B-D,I2015_SCA,FI,2018-07-01,110
PROD,B-D,I2015_SCA,FI,2018-08-01,110
PROD,B-D,I2015_SCA,FR,2017-09-01,103
PROD,B-D,I2015_SCA,FR,2017-10-01,105
PROD,B-D,I2015_SCA,FR,2017-11-01,104
PROD,B-D,I2015_SCA,FR,2017-12-01,104
PROD,B-D,I2015_SCA,FR,2018-01-01,102
PROD,B-D,I2015_SCA,FR,2018-02-01,104
PROD,B-D,I2015_SCA,FR,2018-03-01,103
PROD,B-D,I2015_SCA,FR,2018-04-01,103
PROD,B-D,I2015_SCA,FR,2018-05-01,103
PROD,B-D,I2015_SCA,FR,2018-06-01,103
PROD,B-D,I2015_SCA,FR,2018-07-01,104
PROD,B-D,I2015_SCA,FR,2018-08-01,104
PROD,B-D,I2015_SCA,HR,2017-09-01,107
PROD,B-D,I2015_SCA,HR,2017-10-01,109
PROD,B-D,I2015_SCA,HR,2017-11-01,107
PROD,B-D,I2015_SCA,HR,2017-12-01,108
PROD,B-D,I2015_SCA,HR,2018-01-01,106
PROD,B-D,I2015_SCA,HR,2018-02-01,108
PROD,B-D,I2015_SCA,HR,2018-03-01,105
PROD,B-D,I2015_SCA,HR,2018-04-01,104
PROD,B-D,I2015_SCA,HR,2018-05-01,106
PROD,B-D,I2015_SCA,HR,2018-06-01,110
PROD,B-D,I2015_SCA,HR,2018-07-01,106
PROD,B-D,I2015_SCA,HR,2018-08-01,106
PROD,B-D,I2015_SCA,HU,2017-09-01,106
PROD,B-D,I2015_SCA,HU,2017-10-01,108
PROD,B-D,I2015_SCA,HU,2017-11-01,105
PROD,B-D,I2015_SCA,HU,2017-12-01,107
PROD,B-D,I2015_SCA,HU,2018-01-01,109
PROD,B-D,I2015_SCA,HU,2018-02-01,109
PROD,B-D,I2015_SCA,HU,2018-03-01,108
PROD,B-D,I2015_SCA,HU,2018-04-01,108
PROD,B-D,I2015_SCA,HU,2018-05-01,110
PROD,B-D,I2015_SCA,HU,2018-06-01,109
PROD,B-D,I2015_SCA,HU,2018-07-01,107
PROD,B-D,I2015_SCA,HU,2018-08-01,111
PROD,B-D,I2015_SCA,IE,2017-09-01,105
PROD,B-D,I2015_SCA,IE,2017-10-01,110
PROD,B-D,I2015_SCA,IE,2017-11-01,107
PROD,B-D,I2015_SCA,IE,2017-12-01,98
PROD,B-D,I2015_SCA,IE,2018-01-01,106
PROD,B-D,I2015_SCA,IE,2018-02-01,96
PROD,B-D,I2015_SCA,IE,2018-03-01,87
PROD,B-D,I2015_SCA,IE,2018-04-01,97
PROD,B-D,I2015_SCA,IE,2018-05-01,102
PROD,B-D,I2015_SCA,IE,2018-06-01,94
PROD,B-D,I2015_SCA,IE,2018-07-01,96
PROD,B-D,I2015_SCA,IE,2018-08-01,104
PROD,B-D,I2015_SCA,IT,2017-09-01,105
PROD,B-D,I2015_SCA,IT,2017-10-01,106
PROD,B-D,I2015_SCA,IT,2017-11-01,106
PROD,B-D,I2015_SCA,IT,2017-12-01,108
PROD,B-D,I2015_SCA,IT,2018-01-01,107
PROD,B-D,I2015_SCA,IT,2018-02-01,106
PROD,B-D,I2015_SCA,IT,2018-03-01,107
PROD,B-D,I2015_SCA,IT,2018-04-01,106
PROD,B-D,I2015_SCA,IT,2018-05-01,106
PROD,B-D,I2015_SCA,IT,2018-06-01,107
PROD,B-D,I2015_SCA,IT,2018-07-01,105
PROD,B-D,I2015_SCA,IT,2018-08-01,107
PROD,B-D,I2015_SCA,LT,2017-09-01,113
PROD,B-D,I2015_SCA,LT,2017-10-01,111
PROD,B-D,I2015_SCA,LT,2017-11-01,115
PROD,B-D,I2015_SCA,LT,2017-12-01,116
PROD,B-D,I2015_SCA,LT,2018-01-01,115
PROD,B-D,I2015_SCA,LT,2018-02-01,110
PROD,B-D,I2015_SCA,LT,2018-03-01,112
PROD,B-D,I2015_SCA,LT,2018-04-01,103
PROD,B-D,I2015_SCA,LT,2018-05-01,115
PROD,B-D,I2015_SCA,LT,2018-06-01,114
PROD,B-D,I2015_SCA,LT,2018-07-01,115
PROD,B-D,I2015_SCA,LT,2018-08-01,116
PROD,B-D,I2015_SCA,LU,2017-09-01,105
PROD,B-D,I2015_SCA,LU,2017-10-01,102
PROD,B-D,I2015_SCA,LU,2017-11-01,107
PROD,B-D,I2015_SCA,LU,2017-12-01,107
PROD,B-D,I2015_SCA,LU,2018-01-01,105
PROD,B-D,I2015_SCA,LU,2018-02-01,105
PROD,B-D,I2015_SCA,LU,2018-03-01,106
PROD,B-D,I2015_SCA,LU,2018-04-01,103
PROD,B-D,I2015_SCA,LU,2018-05-01,105
PROD,B-D,I2015_SCA,LU,2018-06-01,103
PROD,B-D,I2015_SCA,LU,2018-07-01,103
PROD,B-D,I2015_SCA,LU,2018-08-01,103
PROD,B-D,I2015_SCA,LV,2017-09-01,116
PROD,B-D,I2015_SCA,LV,2017-10-01,113
PROD,B-D,I2015_SCA,LV,2017-11-01,114
PROD,B-D,I2015_SCA,LV,2017-12-01,116
PROD,B-D,I2015_SCA,LV,2018-01-01,114
PROD,B-D,I2015_SCA,LV,2018-02-01,118
PROD,B-D,I2015_SCA,LV,2018-03-01,114
PROD,B-D,I2015_SCA,LV,2018-04-01,115
PROD,B-D,I2015_SCA,LV,2018-05-01,115
PROD,B-D,I2015_SCA,LV,2018-06-01,116
PROD,B-D,I2015_SCA,LV,2018-07-01,118
PROD,B-D,I2015_SCA,LV,2018-08-01,121
PROD,B-D,I2015_SCA,ME,2017-09-01,94
PROD,B-D,I2015_SCA,ME,2017-10-01,98
PROD,B-D,I2015_SCA,ME,2017-11-01,102
PROD,B-D,I2015_SCA,ME,2017-12-01,95
PROD,B-D,I2015_SCA,ME,2018-01-01,110
PROD,B-D,I2015_SCA,ME,2018-02-01,118
PROD,B-D,I2015_SCA,ME,2018-03-01,120
PROD,B-D,I2015_SCA,ME,2018-04-01,108
PROD,B-D,I2015_SCA,ME,2018-05-01,105
PROD,B-D,I2015_SCA,ME,2018-06-01,118
PROD,B-D,I2015_SCA,ME,2018-07-01,106
PROD,B-D,I2015_SCA,ME,2018-08-01,110
PROD,B-D,I2015_SCA,MK,2017-09-01,105
PROD,B-D,I2015_SCA,MK,2017-10-01,104
PROD,B-D,I2015_SCA,MK,2017-11-01,105
PROD,B-D,I2015_SCA,MK,2017-12-01,103
PROD,B-D,I2015_SCA,MK,2018-01-01,107
PROD,B-D,I2015_SCA,MK,2018-02-01,106
PROD,B-D,I2015_SCA,MK,2018-03-01,107
PROD,B-D,I2015_SCA,MK,2018-04-01,104
PROD,B-D,I2015_SCA,MK,2018-05-01,107
PROD,B-D,I2015_SCA,MK,2018-06-01,113
PROD,B-D,I2015_SCA,MK,2018-07-01,110
PROD,B-D,I2015_SCA,MK,2018-08-01,106
PROD,B-D,I2015_SCA,MT,2017-09-01,101
PROD,B-D,I2015_SCA,MT,2017-10-01,97
PROD,B-D,I2015_SCA,MT,2017-11-01,99
PROD,B-D,I2015_SCA,MT,2017-12-01,97
PROD,B-D,I2015_SCA,MT,2018-01-01,98
PROD,B-D,I2015_SCA,MT,2018-02-01,95
PROD,B-D,I2015_SCA,MT,2018-03-01,96
PROD,B-D,I2015_SCA,MT,2018-04-01,95
PROD,B-D,I2015_SCA,MT,2018-05-01,97
PROD,B-D,I2015_SCA,MT,2018-06-01,97
PROD,B-D,I2015_SCA,MT,2018-07-01,91
PROD,B-D,I2015_SCA,MT,2018-08-01,100
PROD,B-D,I2015_SCA,NL,2017-09-01,104
PROD,B-D,I2015_SCA,NL,2017-10-01,103
PROD,B-D,I2015_SCA,NL,2017-11-01,106
PROD,B-D,I2015_SCA,NL,2017-12-01,107
PROD,B-D,I2015_SCA,NL,2018-01-01,105
PROD,B-D,I2015_SCA,NL,2018-02-01,108
PROD,B-D,I2015_SCA,NL,2018-03-01,106
PROD,B-D,I2015_SCA,NL,2018-04-01,102
PROD,B-D,I2015_SCA,NL,2018-05-01,102
PROD,B-D,I2015_SCA,NL,2018-06-01,101
PROD,B-D,I2015_SCA,NL,2018-07-01,100
PROD,B-D,I2015_SCA,NL,2018-08-01,101
PROD,B-D,I2015_SCA,NO,2017-09-01,100
PROD,B-D,I2015_SCA,NO,2017-10-01,99
PROD,B-D,I2015_SCA,NO,2017-11-01,99
PROD,B-D,I2015_SCA,NO,2017-12-01,99
PROD,B-D,I2015_SCA,NO,2018-01-01,102
PROD,B-D,I2015_SCA,NO,2018-02-01,102
PROD,B-D,I2015_SCA,NO,2018-03-01,101
PROD,B-D,I2015_SCA,NO,2018-04-01,99
PROD,B-D,I2015_SCA,NO,2018-05-01,99
PROD,B-D,I2015_SCA,NO,2018-06-01,103
PROD,B-D,I2015_SCA,NO,2018-07-01,101
PROD,B-D,I2015_SCA,NO,2018-08-01,103
PROD,B-D,I2015_SCA,PL,2017-09-01,110
PROD,B-D,I2015_SCA,PL,2017-10-01,112
PROD,B-D,I2015_SCA,PL,2017-11-01,111
PROD,B-D,I2015_SCA,PL,2017-12-01,113
PROD,B-D,I2015_SCA,PL,2018-01-01,113
PROD,B-D,I2015_SCA,PL,2018-02-01,114
PROD,B-D,I2015_SCA,PL,2018-03-01,114
PROD,B-D,I2015_SCA,PL,2018-04-01,115
PROD,B-D,I2015_SCA,PL,2018-05-01,117
PROD,B-D,I2015_SCA,PL,2018-06-01,117
PROD,B-D,I2015_SCA,PL,2018-07-01,117
PROD,B-D,I2015_SCA,PL,2018-08-01,117
PROD,B-D,I2015_SCA,PT,2017-09-01,106
PROD,B-D,I2015_SCA,PT,2017-10-01,106
PROD,B-D,I2015_SCA,PT,2017-11-01,106
PROD,B-D,I2015_SCA,PT,2017-12-01,104
PROD,B-D,I2015_SCA,PT,2018-01-01,107
PROD,B-D,I2015_SCA,PT,2018-02-01,105
PROD,B-D,I2015_SCA,PT,2018-03-01,109
PROD,B-D,I2015_SCA,PT,2018-04-01,106
PROD,B-D,I2015_SCA,PT,2018-05-01,104
PROD,B-D,I2015_SCA,PT,2018-06-01,106
PROD,B-D,I2015_SCA,PT,2018-07-01,107
PROD,B-D,I2015_SCA,PT,2018-08-01,110
PROD,B-D,I2015_SCA,RO,2017-09-01,114
PROD,B-D,I2015_SCA,RO,2017-10-01,114
PROD,B-D,I2015_SCA,RO,2017-11-01,115
PROD,B-D,I2015_SCA,RO,2017-12-01,120
PROD,B-D,I2015_SCA,RO,2018-01-01,116
PROD,B-D,I2015_SCA,RO,2018-02-01,115
PROD,B-D,I2015_SCA,RO,2018-03-01,116
PROD,B-D,I2015_SCA,RO,2018-04-01,119
PROD,B-D,I2015_SCA,RO,2018-05-01,118
PROD,B-D,I2015_SCA,RO,2018-06-01,120
PROD,B-D,I2015_SCA,RO,2018-07-01,118
PROD,B-D,I2015_SCA,RO,2018-08-01,118
PROD,B-D,I2015_SCA,RS,2017-09-01,114
PROD,B-D,I2015_SCA,RS,2017-10-01,109
PROD,B-D,I2015_SCA,RS,2017-11-01,110
PROD,B-D,I2015_SCA,RS,2017-12-01,110
PROD,B-D,I2015_SCA,RS,2018-01-01,116
PROD,B-D,I2015_SCA,RS,2018-02-01,110
PROD,B-D,I2015_SCA,RS,2018-03-01,111
PROD,B-D,I2015_SCA,RS,2018-04-01,107
PROD,B-D,I2015_SCA,RS,2018-05-01,110
PROD,B-D,I2015_SCA,RS,2018-06-01,114
PROD,B-D,I2015_SCA,RS,2018-07-01,109
PROD,B-D,I2015_SCA,RS,2018-08-01,108
PROD,B-D,I2015_SCA,SE,2017-09-01,106
PROD,B-D,I2015_SCA,SE,2017-10-01,107
PROD,B-D,I2015_SCA,SE,2017-11-01,109
PROD,B-D,I2015_SCA,SE,2017-12-01,110
PROD,B-D,I2015_SCA,SE,2018-01-01,109
PROD,B-D,I2015_SCA,SE,2018-02-01,109
PROD,B-D,I2015_SCA,SE,2018-03-01,109
PROD,B-D,I2015_SCA,SE,2018-04-01,105
PROD,B-D,I2015_SCA,SE,2018-05-01,110
PROD,B-D,I2015_SCA,SE,2018-06-01,110
PROD,B-D,I2015_SCA,SE,2018-07-01,106
PROD,B-D,I2015_SCA,SE,2018-08-01,107
PROD,B-D,I2015_SCA,SI,2017-09-01,119
PROD,B-D,I2015_SCA,SI,2017-10-01,119
PROD,B-D,I2015_SCA,SI,2017-11-01,120
PROD,B-D,I2015_SCA,SI,2017-12-01,123
PROD,B-D,I2015_SCA,SI,2018-01-01,121
PROD,B-D,I2015_SCA,SI,2018-02-01,120
PROD,B-D,I2015_SCA,SI,2018-03-01,121
PROD,B-D,I2015_SCA,SI,2018-04-01,121
PROD,B-D,I2015_SCA,SI,2018-05-01,122
PROD,B-D,I2015_SCA,SI,2018-06-01,121
PROD,B-D,I2015_SCA,SI,2018-07-01,122
PROD,B-D,I2015_SCA,SI,2018-08-01,124
PROD,B-D,I2015_SCA,SK,2017-09-01,107
PROD,B-D,I2015_SCA,SK,2017-10-01,109
PROD,B-D,I2015_SCA,SK,2017-11-01,109
PROD,B-D,I2015_SCA,SK,2017-12-01,107
PROD,B-D,I2015_SCA,SK,2018-01-01,107
PROD,B-D,I2015_SCA,SK,2018-02-01,107
PROD,B-D,I2015_SCA,SK,2018-03-01,107
PROD,B-D,I2015_SCA,SK,2018-04-01,108
PROD,B-D,I2015_SCA,SK,2018-05-01,108
PROD,B-D,I2015_SCA,SK,2018-06-01,108
PROD,B-D,I2015_SCA,SK,2018-07-01,107
PROD,B-D,I2015_SCA,SK,2018-08-01,108
PROD,B-D,I2015_SCA,TR,2017-09-01,115
PROD,B-D,I2015_SCA,TR,2017-10-01,115
PROD,B-D,I2015_SCA,TR,2017-11-01,116
PROD,B-D,I2015_SCA,TR,2017-12-01,118
PROD,B-D,I2015_SCA,TR,2018-01-01,117
PROD,B-D,I2015_SCA,TR,2018-02-01,117
PROD,B-D,I2015_SCA,TR,2018-03-01,117
PROD,B-D,I2015_SCA,TR,2018-04-01,118
PROD,B-D,I2015_SCA,TR,2018-05-01,116
PROD,B-D,I2015_SCA,TR,2018-06-01,114
PROD,B-D,I2015_SCA,TR,2018-07-01,118
PROD,B-D,I2015_SCA,TR,2018-08-01,116
PROD,B-D,I2015_SCA,UK,2017-09-01,104
PROD,B-D,I2015_SCA,UK,2017-10-01,104
PROD,B-D,I2015_SCA,UK,2017-11-01,104
PROD,B-D,I2015_SCA,UK,2017-12-01,103
PROD,B-D,I2015_SCA,UK,2018-01-01,104
PROD,B-D,I2015_SCA,UK,2018-02-01,104
PROD,B-D,I2015_SCA,UK,2018-03-01,104
PROD,B-D,I2015_SCA,UK,2018-04-01,103
PROD,B-D,I2015_SCA,UK,2018-05-01,102
PROD,B-D,I2015_SCA,UK,2018-06-01,103
PROD,B-D,I2015_SCA,UK,2018-07-01,104
PROD,B-D,I2015_SCA,UK,2018-08-01,104
PROD,B-D,PCH_M12_CA,AT,2017-09-01,5
PROD,B-D,PCH_M12_CA,AT,2017-10-01,5
PROD,B-D,PCH_M12_CA,AT,2017-11-01,5
PROD,B-D,PCH_M12_CA,AT,2017-12-01,6
PROD,B-D,PCH_M12_CA,AT,2018-01-01,7
PROD,B-D,PCH_M12_CA,AT,2018-02-01,6
PROD,B-D,PCH_M12_CA,AT,2018-03-01,5
PROD,B-D,PCH_M12_CA,AT,2018-04-01,4
PROD,B-D,PCH_M12_CA,AT,2018-05-01,7
PROD,B-D,PCH_M12_CA,AT,2018-06-01,5
PROD,B-D,PCH_M12_CA,AT,2018-07-01,3
PROD,B-D,PCH_M12_CA,AT,2018-08-01,
PROD,B-D,PCH_M12_CA,BE,2017-09-01,4
PROD,B-D,PCH_M12_CA,BE,2017-10-01,3
PROD,B-D,PCH_M12_CA,BE,2017-11-01,4
PROD,B-D,PCH_M12_CA,BE,2017-12-01,2
PROD,B-D,PCH_M12_CA,BE,2018-01-01,5
PROD,B-D,PCH_M12_CA,BE,2018-02-01,0
PROD,B-D,PCH_M12_CA,BE,2018-03-01,3
PROD,B-D,PCH_M12_CA,BE,2018-04-01,1
PROD,B-D,PCH_M12_CA,BE,2018-05-01,3
PROD,B-D,PCH_M12_CA,BE,2018-06-01,1
PROD,B-D,PCH_M12_CA,BE,2018-07-01,2
PROD,B-D,PCH_M12_CA,BE,2018-08-01,
PROD,B-D,PCH_M12_CA,BG,2017-09-01,3
PROD,B-D,PCH_M12_CA,BG,2017-10-01,2
PROD,B-D,PCH_M12_CA,BG,2017-11-01,2
PROD,B-D,PCH_M12_CA,BG,2017-12-01,2
PROD,B-D,PCH_M12_CA,BG,2018-01-01,4
PROD,B-D,PCH_M12_CA,BG,2018-02-01,1
PROD,B-D,PCH_M12_CA,BG,2018-03-01,1
PROD,B-D,PCH_M12_CA,BG,2018-04-01,0
PROD,B-D,PCH_M12_CA,BG,2018-05-01,0
PROD,B-D,PCH_M12_CA,BG,2018-06-01,3
PROD,B-D,PCH_M12_CA,BG,2018-07-01,0
PROD,B-D,PCH_M12_CA,BG,2018-08-01,2
PROD,B-D,PCH_M12_CA,CY,2017-09-01,6
PROD,B-D,PCH_M12_CA,CY,2017-10-01,6
PROD,B-D,PCH_M12_CA,CY,2017-11-01,8
PROD,B-D,PCH_M12_CA,CY,2017-12-01,7
PROD,B-D,PCH_M12_CA,CY,2018-01-01,3
PROD,B-D,PCH_M12_CA,CY,2018-02-01,2
PROD,B-D,PCH_M12_CA,CY,2018-03-01,3
PROD,B-D,PCH_M12_CA,CY,2018-04-01,6
PROD,B-D,PCH_M12_CA,CY,2018-05-01,8
PROD,B-D,PCH_M12_CA,CY,2018-06-01,11
PROD,B-D,PCH_M12_CA,CY,2018-07-01,1
PROD,B-D,PCH_M12_CA,CY,2018-08-01,
PROD,B-D,PCH_M12_CA,CZ,2017-09-01,8
PROD,B-D,PCH_M12_CA,CZ,2017-10-01,4
PROD,B-D,PCH_M12_CA,CZ,2017-11-01,8
PROD,B-D,PCH_M12_CA,CZ,2017-12-01,10
PROD,B-D,PCH_M12_CA,CZ,2018-01-01,5
PROD,B-D,PCH_M12_CA,CZ,2018-02-01,2
PROD,B-D,PCH_M12_CA,CZ,2018-03-01,4
PROD,B-D,PCH_M12_CA,CZ,2018-04-01,0
PROD,B-D,PCH_M12_CA,CZ,2018-05-01,0
PROD,B-D,PCH_M12_CA,CZ,2018-06-01,6
PROD,B-D,PCH_M12_CA,CZ,2018-07-01,6
PROD,B-D,PCH_M12_CA,CZ,2018-08-01,1
PROD,B-D,PCH_M12_CA,DE,2017-09-01,4
PROD,B-D,PCH_M12_CA,DE,2017-10-01,1
PROD,B-D,PCH_M12_CA,DE,2017-11-01,6
PROD,B-D,PCH_M12_CA,DE,2017-12-01,7
PROD,B-D,PCH_M12_CA,DE,2018-01-01,5
PROD,B-D,PCH_M12_CA,DE,2018-02-01,2
PROD,B-D,PCH_M12_CA,DE,2018-03-01,4
PROD,B-D,PCH_M12_CA,DE,2018-04-01,2
PROD,B-D,PCH_M12_CA,DE,2018-05-01,3
PROD,B-D,PCH_M12_CA,DE,2018-06-01,3
PROD,B-D,PCH_M12_CA,DE,2018-07-01,1
